,tokenID,name,image,animation_url,pot,pet,bark,leaves,fruit,numberOfFruit,groundCover,background
16,4217,Bonsai #4217,https://ipfs.io/ipfs/QmTiNUUipadKEJB2Ps485Z5m4FGQGNhJ1aMZXsNy9oHxm3,https://ipfs.io/ipfs/QmRZcjaTpy8eGP9WxM2QjhghXCmYat85b6ACjPMsiWdSi9,Green Plastic,Robin,Ancient,Fall Simple,Young Seed,7,None,night
17,4218,Bonsai #4218,https://ipfs.io/ipfs/QmTFyPTP3r1PMmNsztSUpdZA6Vj26Ys1KkYErVn22Tpx1L,https://ipfs.io/ipfs/QmUxs9N5vLL8ZciwCTiytWRLQunoyj9E2TPtu73i2YKj3d,Blue Porcelain,ElderCrystal Mantis,Wenge,Red Maple,None,0,None,night
18,4219,Bonsai #4219,https://ipfs.io/ipfs/QmYkTyjbsquRsHCj87QTpgXjDrJqcTQV7HQd965P7pw9WV,https://ipfs.io/ipfs/Qmb77HXGQ1fjWMmzm3LrFBYcNzRpE6iZ1LKKA8M6WCkMvT,Green Plastic,Mantis,Ancient,Golden Maple,Lime,6,grass,night
19,4220,Bonsai #4220,https://ipfs.io/ipfs/QmVPGCUNVsKaDvZbhScffbuFUrhwwLpKPsBsbYuUT485fS,https://ipfs.io/ipfs/QmbsnFjbZQ2T7SSvU8GvJHx9hEHGab5kKpvNrfDo6iqjFa,Sunrise Clay,None,Birch,Summer Elm,Old Seed,13,None,day
20,4221,Bonsai #4221,https://ipfs.io/ipfs/QmNbYEi2eV8JRRRf2CqnSwvFizfKBEm11W4Ru2BS3RUTHN,https://ipfs.io/ipfs/QmQoAiTY5TNBCD4Ds5mTQwE4f4i9eJiWL5Q87uVnfhKCSp,Sunrise Clay,Mantis,Wenge,Summer Elm,Golden Apple,15,rock,day
21,4222,Bonsai #4222,https://ipfs.io/ipfs/QmVPPWDWv2VokUrFJPThXx9DEfLY53cqcKuFKvqc8PW2QC,https://ipfs.io/ipfs/QmSqawABpM3BXBKqdZkTdCYCM4N9pah9JMDnsviyfbCL1w,White Porcelain,Magpie,Birch,Red Maple,None,0,rock,day
22,4223,Bonsai #4223,https://ipfs.io/ipfs/Qmei9UJ25w2zajZzpAiZr8ZnA9ALTxHMMS12LqUuoBJ19P,https://ipfs.io/ipfs/QmbhgvEiV7Vzatw2M5FMnpozs3gupeLtdofxJpmRSKi5eo,Emperor's Gold,None,Golden,Fall Simple,Young Seed,11,rock,day
23,4224,Bonsai #4224,https://ipfs.io/ipfs/QmfMMjNd6M8fno5Lp7hm74Qq4FkkvHnCSuyyD4FxS6HspN,https://ipfs.io/ipfs/QmXzSAZCbbRanpkvLWjQXWWdbdyme4zBjwzEyVDbMXVyag,Blue Plastic,None,Cedar,Ancient Sakura,None,0,kerria,day
24,4225,Bonsai #4225,https://ipfs.io/ipfs/QmVTNCHSdpTUWpAF3RV66PXhCZMgUrHsgZBA4yiY4fZt6A,https://ipfs.io/ipfs/QmY78m3c5BEB6mjr1uaYPDJqPLxMZ1F5H5G1ARLLTZSyf8,Yellow Plastic,Bamboo,Elm,Summer Simple,None,0,rock,day
25,4226,Bonsai #4226,https://ipfs.io/ipfs/QmYZj9GUvGFyoucNd24S8cmRj43a5PJZizwuBYdFNtuc4Q,https://ipfs.io/ipfs/QmWqxuXAoRsWHwTsyDgaQPZEcYchvEsE2gZSymMBzP4gtd,Emperor's Gold,Mantis,Birch,Yakisugi Maple,None,0,grass,night
26,4227,Bonsai #4227,https://ipfs.io/ipfs/QmPGHsQSPhBX1tVPSRL8E9XmjEVAVu2hmFKqrD9Q5V3Zru,https://ipfs.io/ipfs/QmTuraC4KzsdBiuRFgFgrj1PfBAH9f9e4hXMuYYZV2rigw,Aged Terra Cotta,Robin,Birch,Winter Elm,None,0,rock,night
27,4228,Bonsai #4228,https://ipfs.io/ipfs/QmNyV7ySa8vWZ6XqUsjRzTHXTteJFyv6vViB93y39m6XHs,https://ipfs.io/ipfs/QmScgUeL34AXymDYfDY1siAbtpRv1X9iug3KdNb9VP8gC6,Green Plastic,Mantis,Birch,Yakisugi Maple,Cherry,9,grass,day
28,4229,Bonsai #4229,https://ipfs.io/ipfs/QmSfF4sjxPPAn6A4vVuR2dUsPvEHVjx72gcEAfPZ7hrugy,https://ipfs.io/ipfs/Qmc31wDnrKkno6PvrH7x9LqUZhbiT2butQur5EhrXNXTrC,Green Plastic,None,Cedar,Yakisugi Maple,None,0,None,night
29,4230,Bonsai #4230,https://ipfs.io/ipfs/QmWcyAMtEcyEwwSMCC5xSNf25m6Q6tugESbevRBFSjpzdM,https://ipfs.io/ipfs/QmdLRp3kH8JPwqXBkMd9axgiBxpum66yotvYjry5pB8Mu2,Red Terra Cotta,None,Birch,Yakisugi Maple,Old Seed,12,None,night
30,4231,Bonsai #4231,https://ipfs.io/ipfs/QmP5mGR4Sho1tT2XzkARHp43aKUC8dSLmsckGAF9YNDyQ9,https://ipfs.io/ipfs/QmSpKtZHULRFP9912oFsQcALKUZ2PYvbsSWYfmSaZmGSie,Aged Terra Cotta,Robin,Cedar,Sakura,None,0,rock,day
31,4232,Bonsai #4232,https://ipfs.io/ipfs/QmQj7gXi3fH9g2PTxQeQQNoDmyeuJhnvrR4fffvFeoBqLc,https://ipfs.io/ipfs/QmZ82ezMPNG8mdzahnNCmrFsPmtbTXNNgxHDBP2XAYiEQD,Emperor's Gold,Golden Mantis,Wenge,Red Maple,None,0,kerria,day
32,4233,Bonsai #4233,https://ipfs.io/ipfs/QmcCh1uwJHfw7ReWoUaoJdi4iSpzWyzGSbtVVE1L1xoWDq,https://ipfs.io/ipfs/QmRkSTXTuZkqq3Nmg3U6qZyfFpe5wcHNXBsa5ChSpDsXDK,Emperor's Heirloom,Robin,Cedar,Momo Maple,None,0,None,night
33,4234,Bonsai #4234,https://ipfs.io/ipfs/QmaFyzWMc9zu5dJH3PChYsJvnzFjCDuT76HfoujpGpKuE4,https://ipfs.io/ipfs/QmXg6eruxvkYWuRS3JBFxx8jiLF9AeRBBhUU6cKE1jAzrK,Yellow Plastic,Golden Mantis,Yakisugi,Yakisugi Maple,None,0,None,day
34,4235,Bonsai #4235,https://ipfs.io/ipfs/QmRk5L3vbPkXktdptrJdUKfSZSDoUAX4UwvDFxMhMJN5j1,https://ipfs.io/ipfs/QmZaqgQid8ayDbqdVd4G8Qs6Q2Ck5nS6WUfJuYhUzmW7B7,Red Terra Cotta,Bamboo,Cedar,Fall Simple,Young Seed,12,grass,day
35,4236,Bonsai #4236,https://ipfs.io/ipfs/QmQ26iaWK5xa9FWoa7fCdzxKLGN46w1w2ASv6KvdE49Q8T,https://ipfs.io/ipfs/QmYe5wbcUV5A8zYhLkb1ADT4r1D3r5a4GYXh3LbMgzoHJc,Modern White,Magpie,Cedar,Summer Simple,None,0,kerria,day
36,4237,Bonsai #4237,https://ipfs.io/ipfs/QmR7QbJxprWAfDdakaiiUfLGHxBpBTCn35js6qF5yfsKAN,https://ipfs.io/ipfs/QmafVvCqcQdZCkxzFMjDXceA97EuJwsuJk3jYVfqhRy8oZ,Sunrise Clay,Mantis,Golden,Golden Maple,Peach,11,grass,night
37,4238,Bonsai #4238,https://ipfs.io/ipfs/QmVbtxkVGUQyJpM476XziF3btB9BZRSFEfH1USTR5u2vus,https://ipfs.io/ipfs/QmU9wr7fE7wKqBUCeY9GkCmwb1uxGJ3nmBRARope7Gy45L,Sunrise Clay,Magpie,Yakisugi,Summer Simple,Lime,13,None,night
38,4239,Bonsai #4239,https://ipfs.io/ipfs/QmNfL5sdJEAvQrGx719czcngitRLBqVvDM43GwFcaEXkfW,https://ipfs.io/ipfs/Qmc9ntWYp1Bh26vtYVTVyGwDhJrhSMEGFAZwLLpgEv6e3y,Sunrise Clay,None,Golden,Red Maple,Lime,11,None,day
39,4240,Bonsai #4240,https://ipfs.io/ipfs/QmRd4xbLuTw25YWvCD6ttb3dBY9juUF8jR67xjBYpABa8a,https://ipfs.io/ipfs/QmS9VpdPBrzVzAu9w3AMhR6zqcrmhn529ucvdGWCcD2jFn,White Porcelain,Bamboo,Birch,Momo Maple,None,0,None,night
40,4241,Bonsai #4241,https://ipfs.io/ipfs/QmW4nmsmAmANeXPWLaakKVvXNdonCa9xBzwEd7ue4eHYH8,https://ipfs.io/ipfs/QmTf9ZfCvWPVuQGnSgNcHAzKCSAKkrARRJvUHwT4hkKtso,Modern White,None,Birch,Summer Simple,None,0,grass,day
41,4242,Bonsai #4242,https://ipfs.io/ipfs/QmYQPRFxVaWpYtG1HZyrB5hG2vfPUCTJKzhdH8JcQSj7gh,https://ipfs.io/ipfs/Qmbr1VjqCVXCYbCZCYNJyKLT82612h3969FQuJaD5oMujS,Aged Terra Cotta,Magpie,Ancient,Winter Elm,Orin Apple,11,kerria,night
42,4243,Bonsai #4243,https://ipfs.io/ipfs/QmNU2wU3gsM3mLtz5zoFBRs55sfx5B2sHZ3tx5MWyoMFko,https://ipfs.io/ipfs/QmYhF4YuRWVLGcmiqvJ8gGMuzSTf4ysF1ZJgPH1f9WVoRe,Modern Ash,Bamboo,Golden,Red Maple,None,0,hydrangea,day
43,4244,Bonsai #4244,https://ipfs.io/ipfs/QmQ7k9fnn1v8dXbRDCRkYppZ6WkzFrc6av9izRXs4f14Pi,https://ipfs.io/ipfs/QmYZxJmCKiNHKgNWkWKtPZtAS1T2Y9t315WvmNuqyWtU9G,Modern White,Magpie,Wenge,Yakisugi Maple,None,0,kerria,night
44,4245,Bonsai #4245,https://ipfs.io/ipfs/QmVTivPfsTdfj4uSSt3qNNvQ5iWsEuqpH25TfweFBoRcvm,https://ipfs.io/ipfs/QmVyhDgTrirw2ziLeZH8PvPR35Doz696oa8EsLxUX54EGL,Green Plastic,None,Elm,Sakura,None,0,None,night
45,4246,Bonsai #4246,https://ipfs.io/ipfs/QmXh9oFj2hUbw7jfUsRjx1dbiRQC2gef1DwTVzGPD82tHT,https://ipfs.io/ipfs/QmepP2PEiTrRLPYqSuNPmVeK67KLrHhzg2kYrznySv59Ks,Blue Porcelain,Magpie,Elm,Yakisugi Maple,Young Seed,20,None,night
46,4247,Bonsai #4247,https://ipfs.io/ipfs/QmNRCqnpzzXREmr5UZpuwEyeR8BySmKnAnn5SeryCs1EZm,https://ipfs.io/ipfs/QmdEqmHzoMBkDVKtgDQW1MhzL7GhNC4o2Z6imynQPaHdm5,Red Terra Cotta,Golden Mantis,Wenge,Yakisugi Maple,None,0,None,day
47,4248,Bonsai #4248,https://ipfs.io/ipfs/QmUec9RPge1og9cm3xkC6QQT231eZdEiitPhXxbfrhcJVo,https://ipfs.io/ipfs/QmZTBZ4NSyFS2uqPP4N3SdFzMsFYENeJ2DxkyEzFiVpqGK,Midnight Clay,Bamboo,Wenge,Winter Elm,None,0,None,night
48,4249,Bonsai #4249,https://ipfs.io/ipfs/QmYoCnU1pqBBZh6LAzNf7BUTij9usNu2JDBRSRbg2VANYv,https://ipfs.io/ipfs/QmZSvf1YNH4cEx2QhbgSh1e5qE9bh11qoou6a3Rz6gyDu1,Modern White,Magpie,Ancient,Sakura,None,0,rock,day
49,4250,Bonsai #4250,https://ipfs.io/ipfs/QmRJMrzPA2FPwqRd5vs4MvRBWFdJAQiZtMpYyZnZvDSB5T,https://ipfs.io/ipfs/QmWyGeqn75eqbhWS1vudy5BfcK5FaU3syZLbBLwioeMs1R,Emperor's Gold,Mantis,Golden,Sakura,None,0,kerria,night
50,4251,Bonsai #4251,https://ipfs.io/ipfs/QmbcoBh9BoAvM9zkeHig22sRqusve4E59sY6hy8EQuoaQx,https://ipfs.io/ipfs/QmaqVzo7Sc6ELoj8s3gmLJ9QhgJjxJ9NqLaUbMz8dywXP3,Blue Plastic,Bamboo,Wenge,Summer Simple,None,0,None,day
51,4252,Bonsai #4252,https://ipfs.io/ipfs/QmQoq4YfVZDRBTmateuyHq5LytM6jGvumdUVAjnZcvywNt,https://ipfs.io/ipfs/QmP3QRSiCpC2ndo5aCXRsAozn1GL2dkfLEeQdec7SUR9oW,Red Plastic,Magpie,Birch,Fall Simple,None,0,rock,day
52,4253,Bonsai #4253,https://ipfs.io/ipfs/QmVNsvtshYfJoDJxAT6CBnWmsZBjwKq8dQx6Di3iXNnX3V,https://ipfs.io/ipfs/Qmet56DKKUrRStDstwXUo47FzQVS2f7BjzBVg7WY4dARrv,Midnight Clay,Bamboo,Birch,Winter Elm,None,0,None,night
53,4254,Bonsai #4254,https://ipfs.io/ipfs/QmPbsyLr2LDLpgiiSAquSHk5uJyH43Eot6tBsunerT54C2,https://ipfs.io/ipfs/QmbeijTZw4WqtEEtz5UrUZJZxLVnTqozV8aVBVjAgpcZrT,White Porcelain,Mantis,Wenge,Red Maple,None,0,None,day
54,4255,Bonsai #4255,https://ipfs.io/ipfs/QmdPu6UkTLeVsWCExpfudz1s8R3LC12q4AzPQgQFDRvFkB,https://ipfs.io/ipfs/QmcitWt7rFJ9VGWCvXPnBDkGoknzeJLymxTDf2SKBQWMZ3,Green Plastic,None,Elm,Red Maple,None,0,rock,day
55,4256,Bonsai #4256,https://ipfs.io/ipfs/QmfKyVryTsez5jFkDPPfLjgC8U9GVnVSFWyhKzeqhCNULX,https://ipfs.io/ipfs/QmVfDm43LBxFMxtEZrHA9TDci7ogucF6jR5tbP9JKWzmk3,White Porcelain,Mantis,Elm,Fall Simple,Mutsu Apple,10,grass,day
56,4257,Bonsai #4257,https://ipfs.io/ipfs/QmZ2CDRGQcDco9FVcBeQj3AqoQRXrUYv9kSQjL5A9GiRXE,https://ipfs.io/ipfs/QmZ1m4HqTnQMZnGWk4M1GnB4BHPt4VYdXW3rWB5MLedj3P,Midnight Clay,Mantis,Cedar,Winter Elm,None,0,kerria,night
57,4258,Bonsai #4258,https://ipfs.io/ipfs/QmW7NEEkfsEZekjgGpKwCzaD9BeTabmJoJEpsy8gMu4GKM,https://ipfs.io/ipfs/QmYhfnJnWU34VRiFNGXB4ryFpF6tkBdaiaghz27K42tgBk,Ancient Realm,Mantis,Birch,Momo Maple,Cherry,11,None,Space
58,4259,Bonsai #4259,https://ipfs.io/ipfs/QmRyvWA7K6UZVP8dAKSWE5BevnjQj24iAv5htyZbkBPUFE,https://ipfs.io/ipfs/QmR2FgHNBi4Lok1erjWLCJDdqo5noUtcPSycfahfJ9wMsT,Blue Plastic,Mantis,Elm,Yakisugi Maple,Old Seed,13,crystal,night
59,4260,Bonsai #4260,https://ipfs.io/ipfs/QmREe3yL42wpAkd1aD8XLV5Vn4vNaQgP18tmmdEK5DwSAA,https://ipfs.io/ipfs/QmStTvdsijS49doMA6FPLigXvY6X6bwyAKvB1QbrAaszeE,Green Plastic,None,Ancient,Red Maple,None,0,None,night
60,4261,Bonsai #4261,https://ipfs.io/ipfs/QmXBmxdEvm4iJhfqxYgVe4LHsHLHMnvMqBgrKoGRMUAAZg,https://ipfs.io/ipfs/QmWdxyfdS8vX2Ypr6qGRjz9zuwUbgSd4uf2ZHt9Vr7RWcv,Midnight Clay,Mantis,Yakisugi,Summer Simple,None,0,None,night
61,4262,Bonsai #4262,https://ipfs.io/ipfs/QmT443oMxh8CD2q3h4MvTo541vmwfMkBzrDHWgd3tRger2,https://ipfs.io/ipfs/QmYUjXjyq8KVFrK6WKcDuDgcnfoxJaC1tqKRdYdEFME1Zb,Modern Ash,None,Cedar,Summer Simple,None,0,rock,night
62,4263,Bonsai #4263,https://ipfs.io/ipfs/QmPu3RPpEJEsswZzoAaPu9osMVkd7mDnzoFQWXCTfUw97T,https://ipfs.io/ipfs/QmYxKKcMJTcd2owxLsRyuWYVbY6iC85299hyxrPHYGUZxc,Red Terra Cotta,Bamboo,Cedar,Momo Maple,None,0,None,day
63,4264,Bonsai #4264,https://ipfs.io/ipfs/QmTfCmEEXiEkx8QDGz5LJn7Fhzw3C9U1mveqdgHAApmkTo,https://ipfs.io/ipfs/QmbWNAuj19HSziLkz4PL3SsM9BPfGrX2uP4ijHMn3ERtyH,Yellow Plastic,Mantis,Cedar,Sakura,Lemon,9,grass,day
64,4265,Bonsai #4265,https://ipfs.io/ipfs/Qmd9MgbFdxFPHsCV1NehnBM96vyd1RaF2wrt6R7crUA4uw,https://ipfs.io/ipfs/Qmd1HbMBcbi2pFZ4u69D1tCYGhmUPoYxKUB54T97ZpuyGK,Red Plastic,Bamboo,Wenge,Golden Maple,Yakisugi Apple,11,rock,day
65,4266,Bonsai #4266,https://ipfs.io/ipfs/QmXq1ZoXeGHKD5ro3JNu7MYtWxdxHBeSh1Rj7qxeDaxyq9,https://ipfs.io/ipfs/QmdtuoL6A7wLCe5aeaagDgDvrkSDPSMYf3uHszqLhABizU,Sunrise Clay,None,Yakisugi,Summer Simple,None,0,grass,night
66,4267,Bonsai #4267,https://ipfs.io/ipfs/QmUWopbw5ZgMbwC5BAbQi49te1YvMxjxoFVoujzzeNEYwh,https://ipfs.io/ipfs/QmQ3TqXoSdRQ17m55JQY6su7fnknDBCyMobgtRowcd7XMC,Modern Ash,Magpie,Wenge,Sakura,Young Seed,12,hydrangea,night
67,4268,Bonsai #4268,https://ipfs.io/ipfs/QmRcLzbDsAMkEGSXRRqzm7NPwxgrVsyjF7Pw9fTN7byq81,https://ipfs.io/ipfs/Qmd6xW67fJp3FNEyXT5Y3NYkYGM4gjij9gqPKErAVngYsR,Blue Plastic,Bamboo,Elm,Sakura,None,0,hydrangea,night
68,4269,Bonsai #4269,https://ipfs.io/ipfs/QmQMnnHCajXMPr7vXehLAZ6cvxZQ7QGwWGRvfYU4KVHvj1,https://ipfs.io/ipfs/QmSLQw7Xh4z37nA2jvLRoRmni4TJbHtVLBa1Gxgzx3o3qz,White Porcelain,Mantis,Wenge,Summer Simple,Yakisugi Apple,11,None,day
69,4270,Bonsai #4270,https://ipfs.io/ipfs/QmXnxGMqS2oxK8q7bnGPjuqhNYPSyrtnbwfy5wmMCvGQ7D,https://ipfs.io/ipfs/Qmd4m7cu6NdavUg2o5o71LgGu13Jm3A9zZtDSRX2YXjXox,Red Terra Cotta,Mantis,Birch,Sakura,Young Seed,18,None,day
70,4271,Bonsai #4271,https://ipfs.io/ipfs/QmXJvTMP6kWMQne3RRakU3TNtPRp4UHmkYbYrJpSPzR4Wg,https://ipfs.io/ipfs/QmQNzggP8iWsLwRB6jA7dHs4Ri89nRtpB5PaosjP9bhXQH,Aged Terra Cotta,Magpie,Wenge,Sakura,None,0,hydrangea,day
71,4272,Bonsai #4272,https://ipfs.io/ipfs/QmUcpRKJsp9er22FqcskrPeiEKusXuZ1efBeNLz7u6yaAy,https://ipfs.io/ipfs/QmQ5aUv6JZtof95tg1onpyiJeF6WZ9vTTiub9inuHfkfC4,Sunrise Clay,Mantis,Yakisugi,Red Maple,None,0,kerria,day
72,4273,Bonsai #4273,https://ipfs.io/ipfs/QmcNz4DBARFXVEi6cx89TLrWBWgwjpPpYkLCUXSH4NwXg5,https://ipfs.io/ipfs/QmVPEJecsnNky9fW5FWMhGYToENG8JvqeN9JAniqgcNpaa,Sunset Clay,None,Birch,Yakisugi Maple,None,0,hydrangea,day
73,4274,Bonsai #4274,https://ipfs.io/ipfs/QmYMcL2KXVyrxv5oqXLuitA6q3yAWdZT3KHhAwadLLQvhf,https://ipfs.io/ipfs/Qmbos8gQVqTXvAYHhb8QaoNYL9vBxbgGsuWenQUfVv6qJS,Blue Plastic,None,Elm,Red Maple,None,0,None,night
74,4275,Bonsai #4275,https://ipfs.io/ipfs/QmTzLGeoPFkdsipuqQJji9MBEcUvBmc71G2TqecxAmHE12,https://ipfs.io/ipfs/QmTq9QrCdZDmwHd18KnwsGAYDZg3zWDnmuss1bVEhSibNM,Midnight Clay,Golden Mantis,Birch,Summer Simple,Lemon,9,rock,day
75,4276,Bonsai #4276,https://ipfs.io/ipfs/QmTUPajM2mtGhBGSdduCbiYPURrijHgv897GBGVSgNKXuV,https://ipfs.io/ipfs/QmWh6KNQt1eCP5U6qEjTsZxz25ugtdQXgxHBhSFbnvPXF1,Modern Ash,None,Elm,Fall Simple,Cherry,11,rock,day
76,4277,Bonsai #4277,https://ipfs.io/ipfs/Qmc9bvbRDVVAXYLNsRs6rz52vLoEqPvDkPkXK9dZFiX4RD,https://ipfs.io/ipfs/QmQZvSRHh8oac59WNxwtoHyNEw9fu6B5dmaD4gtaexjxDv,Blue Porcelain,None,Birch,Winter Elm,Cherry,12,rock,night
77,4278,Bonsai #4278,https://ipfs.io/ipfs/QmT3ACTmv3pE7Hn3SRjC9jEMLApAJ4J52JUJ594tteUH8y,https://ipfs.io/ipfs/QmTy39dyMRSaLQwkxYrZTDoPjmHgW1aQQzGRtHhLcBn6UJ,Aged Terra Cotta,Bamboo,Elm,Yakisugi Maple,None,0,grass,night
78,4279,Bonsai #4279,https://ipfs.io/ipfs/QmVQEEMqvXus4soYQn7z17jMxr1dBBf5tPzAd8PAqtZbiX,https://ipfs.io/ipfs/QmSnQzs3UbBWPXU6QbxyvCSdunuX9NF3bweeSU3h8izXxo,Ancient Realm,Bamboo,Birch,Summer Elm,Orin Apple,9,grass,Space
79,4280,Bonsai #4280,https://ipfs.io/ipfs/QmYiL432s4Gy1dAwo46Jgovt4PXye4NM3woN4RG7eDw4mn,https://ipfs.io/ipfs/QmSDjqMqjtDVu7DZ7BMsAwAk3o7rih9o9Wscw9n6SQN9qh,Aged Terra Cotta,None,Elm,Fall Simple,Cherry,18,None,day
80,4281,Bonsai #4281,https://ipfs.io/ipfs/QmWLcc6X85uns6fwDyCTAYeeLuGjhZfzuoN5XaUtptsg2F,https://ipfs.io/ipfs/QmZhu9XLGLwdAMnzUoTAQT9NvwP96wy5NdgChaZLbajvNX,Red Plastic,ElderCrystal Mantis,Birch,Summer Elm,None,0,None,day
81,4282,Bonsai #4282,https://ipfs.io/ipfs/QmcE5H2q2YpsUS5QDsViak6KXRybqkX56C5p3vkFP3wN2g,https://ipfs.io/ipfs/QmYxCw4Z9tkLXVKPuAMm7z3QqtMy5dVMnLGhMYxs26RY3W,Sunset Clay,None,Yakisugi,Sakura,Orin Apple,8,None,day
82,4283,Bonsai #4283,https://ipfs.io/ipfs/QmW7iQNdJnbyehnit8p8QZYJxp7bh2PAqurXnr4Vr1aqeR,https://ipfs.io/ipfs/QmQNrNGdYDcbpDnnjQ9LY17AHohTLCU5eYpEbtPjVuGJ9o,Blue Porcelain,None,Birch,Red Maple,None,0,hydrangea,night
83,4284,Bonsai #4284,https://ipfs.io/ipfs/QmZFJE3YWDtZN1m6y47L6hM6G5KJnoaZzMKfbgEw5sVHKy,https://ipfs.io/ipfs/QmY8b1f41jfv4vswuzb1azziMNP6n3SzYPoZ5ULRZ7Fgks,Sunset Clay,Mantis,Birch,Summer Simple,Cherry,14,None,day
84,4285,Bonsai #4285,https://ipfs.io/ipfs/QmUzK4fCAiCDjSGjPzL8hg5NEYiqNMq5W9UDTLEP9rp6hX,https://ipfs.io/ipfs/QmS7r3FcBhuafVRTdAkatm17B2hocKC5PnyjdxzaK9X3AE,Blue Plastic,Robin,Elm,Yakisugi Maple,None,0,rock,day
85,4286,Bonsai #4286,https://ipfs.io/ipfs/QmRTdCHcLTY9bRoDR3TZHj5pseE18QyRrViDrDoCGkqwLx,https://ipfs.io/ipfs/QmW9FgbAdJSPEqQuCU32sLifnT1X7EKkksBB9NeJKVgu6H,Modern White,Robin,Yakisugi,Golden Maple,Mutsu Apple,10,None,day
86,4287,Bonsai #4287,https://ipfs.io/ipfs/QmXvHym75pghtmoRGLpBk6LqZpZj6SjbJs9D9KNvHKLbYa,https://ipfs.io/ipfs/QmeEpQxYXMpXoXm7SEnzdntms4tvE4zqEC6TUEpFXioUZ8,Aged Terra Cotta,Robin,Cedar,Sakura,Persimmon,12,None,night
87,4288,Bonsai #4288,https://ipfs.io/ipfs/QmX6tg7Bjd1xyZDs8BYPsVYeWLRKjq35mVkn8aNYk5ZHCn,https://ipfs.io/ipfs/QmbvYzeNUgXN2ZkU2j5AFrXb47GuMJVidpMJn43uRVbubo,White Porcelain,Magpie,Yakisugi,Momo Maple,None,0,None,day
88,4289,Bonsai #4289,https://ipfs.io/ipfs/QmaGCGw5D3sLqaDkqoK8Y9iCGRSb17NGeTcuMMttWDnX7q,https://ipfs.io/ipfs/QmPGmvENw7aVjYvLZKKKnLdug4Uq8gNAZTwy8MWNrj5qne,Yellow Plastic,None,Golden,Summer Elm,None,0,rock,night
89,4290,Bonsai #4290,https://ipfs.io/ipfs/QmPyjGXHjDPLbKXpKjYdESqTtJgms11qMAAynvVKW4FcCt,https://ipfs.io/ipfs/QmZFP3frjcBghR4LH22aGrJ8KKmrd8W2BTQwyUhE5cP4is,Red Terra Cotta,Bamboo,Cedar,Winter Elm,Peach,12,None,day
90,4291,Bonsai #4291,https://ipfs.io/ipfs/QmZQ4apKVmfcVdaPWo4MzwA5DsNR8dFKgyWMW4RBi72ybT,https://ipfs.io/ipfs/QmdoovBg5dinqUoTCXf4N13xowQWQiQqY5s12jnPtLUohU,Emperor's Heirloom,Magpie,Cedar,Summer Elm,None,0,grass,night
91,4292,Bonsai #4292,https://ipfs.io/ipfs/QmReXvQ6kh3vD7crMm7pT2f5bYo3VabC8ZHaC7pQ7Bgwe1,https://ipfs.io/ipfs/QmbB2cazTcY3SYPAiC7W62rgkxdLMzetTv9zaDid1G3LKs,Green Plastic,None,Cedar,Yakisugi Maple,None,0,None,day
92,4293,Bonsai #4293,https://ipfs.io/ipfs/QmNStJHETsg4oCYtn73iS43quET2FJEcpHrMSBHd1gHs6k,https://ipfs.io/ipfs/QmRB8bm8aywgPEpGJdpdkaioGCfDjz1Cd9faqjKupD2xQe,Red Terra Cotta,None,Elm,Fall Simple,Young Seed,8,rock,day
93,4294,Bonsai #4294,https://ipfs.io/ipfs/QmTtHZsjSXrpG9agEKe2g2k6EWdXyMu5UftVdrRpxsVCsv,https://ipfs.io/ipfs/QmS3z9nbv9vE5GPWmcE5wxpVjwYTMU3984HEjjkwmv18sf,Yellow Plastic,None,Birch,Sakura,None,0,rock,day
94,4295,Bonsai #4295,https://ipfs.io/ipfs/QmSTASwosUY3342go3AcbFvZ8T6PoKXqQEQKkpcsEQ94S9,https://ipfs.io/ipfs/QmfCmkCcU4uYQu7NhRxa7tcwx2efaiSxHmBvWD9HFVWwuZ,Elder Realm,None,Yakisugi,Winter Elm,Mutsu Apple,11,rock,Space
95,4296,Bonsai #4296,https://ipfs.io/ipfs/QmUQ6eRgkfnzg7fL6LGKUkus6YUKJ8V2E7BqAuq9dVhgEZ,https://ipfs.io/ipfs/Qmbfy5td83YfbMvHbvdirVwvEQYoquNYtB5YkHEYmdC7ZH,Sunrise Clay,None,Elm,Yakisugi Maple,None,0,grass,day
96,4297,Bonsai #4297,https://ipfs.io/ipfs/QmZfMa8ffFxQP5VJm2FLxYA1Apiu5EnjTk1LrSvAUWRCfk,https://ipfs.io/ipfs/QmShaYLukWzfNLjrxApqHNNC35LBNZbT46uz6vraXZHaVK,Yellow Plastic,Bamboo,Birch,Winter Elm,Golden Apple,14,rock,day
97,4298,Bonsai #4298,https://ipfs.io/ipfs/Qmd2VnyoECM25CfD8rAQwF45aynkSe9AtJAW28n29xmVLB,https://ipfs.io/ipfs/QmYmqsx5DAFmh4GdWF7NAwFnms4XKFftuo3sWAA51PCTz2,Red Terra Cotta,Bamboo,Elm,Yakisugi Maple,None,0,None,day
98,4299,Bonsai #4299,https://ipfs.io/ipfs/Qmeu94Kjen1Mumef5ENBwzv1c6QKackYi4XE1GLgTZP1aF,https://ipfs.io/ipfs/QmfFLEFaNHu9frpgJBs2gb1HXuAW2Njsm67Lm6T12HfoaY,Red Plastic,Bamboo,Birch,Momo Maple,Young Seed,10,grass,night
